func	kind	prec	M	N	time[sec]
convert(COO,Dense)	Dense	float	1000	1000	0.00272401
convert(COO,Dense)	Dense	float	2000	2000	0.00588708
convert(COO,Dense)	Dense	float	3000	3000	0.0325895
convert(COO,Dense)	Dense	float	4000	4000	0.0626213
convert(COO,Dense)	Dense	float	5000	5000	0.095285
convert(COO,Dense)	Dense	float	6000	6000	0.134987
convert(COO,Dense)	Dense	float	7000	7000	0.183264
convert(COO,Dense)	Dense	float	8000	8000	0.237209
convert(COO,Dense)	Dense	float	9000	9000	0.296292
convert(COO,Dense)	Dense	float	10000	10000	0.363625
convert(COO,Dense)	Dense	double	1000	1000	0.00369524
convert(COO,Dense)	Dense	double	2000	2000	0.0112478
convert(COO,Dense)	Dense	double	3000	3000	0.0667129
convert(COO,Dense)	Dense	double	4000	4000	0.11816
convert(COO,Dense)	Dense	double	5000	5000	0.186884
convert(COO,Dense)	Dense	double	6000	6000	0.262781
convert(COO,Dense)	Dense	double	7000	7000	0.350506
convert(COO,Dense)	Dense	double	8000	8000	0.45593
convert(COO,Dense)	Dense	double	9000	9000	0.560834
convert(COO,Dense)	Dense	double	10000	10000	0.641702
