func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tan	vector	float	1000	0.000475443	0.0021033	0.0168264
tan	vector	float	10000	2.28578e-05	0.437487	3.49989
tan	vector	float	100000	0.000127858	0.78212	6.25696
tan	vector	float	1000000	0.00116584	0.857753	6.86203
tan	vector	float	10000000	0.0116396	0.859139	6.87311
tan	vector	float	100000000	0.118589	0.843245	6.74596
tan	vector	double	1000	3.06263e-05	0.0326517	0.522427
tan	vector	double	10000	3.85728e-05	0.25925	4.148
tan	vector	double	100000	0.000290177	0.344617	5.51387
tan	vector	double	1000000	0.00207899	0.481003	7.69605
tan	vector	double	10000000	0.0197084	0.507397	8.11835
tan	vector	double	100000000	0.206257	0.484831	7.7573
