func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	0.00018054	5.53893	66.4672
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.000543776	7.35597	88.2716
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.00114955	7.82918	93.9501
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199242	8.03044	96.3653
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.00325843	7.6724	92.0688
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.00460455	7.81835	93.8203
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.00615776	7.95743	95.4892
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.00797396	8.02613	96.3135
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100159	8.08715	97.0458
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123076	8.12504	97.5005
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	0.00029991	3.33434	80.024
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.0010235	3.90815	93.7957
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.00227158	3.962	95.088
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.00408834	3.91357	93.9256
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.00626026	3.99345	95.8427
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.00889593	4.04679	97.1231
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120246	4.07498	97.7996
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156401	4.09204	98.209
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197091	4.10977	98.6345
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242715	4.12005	98.8813
