func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.0015279	0.654492
m_tan(Dense)	Dense	float	2000	2000	0.00137954	2.89952
m_tan(Dense)	Dense	float	3000	3000	0.00309193	2.9108
m_tan(Dense)	Dense	float	4000	4000	0.0055291	2.89378
m_tan(Dense)	Dense	float	5000	5000	0.00864037	2.89339
m_tan(Dense)	Dense	float	6000	6000	0.0135784	2.65126
m_tan(Dense)	Dense	float	7000	7000	0.0198914	2.46338
m_tan(Dense)	Dense	float	8000	8000	0.0222491	2.87652
m_tan(Dense)	Dense	float	9000	9000	0.0410052	1.97536
m_tan(Dense)	Dense	float	10000	10000	0.0388222	2.57585
m_tan(Dense)	Dense	double	1000	1000	0.00129537	0.771978
m_tan(Dense)	Dense	double	2000	2000	0.00455989	0.877214
m_tan(Dense)	Dense	double	3000	3000	0.0102785	0.875615
m_tan(Dense)	Dense	double	4000	4000	0.0114436	1.39817
m_tan(Dense)	Dense	double	5000	5000	0.0253729	0.985303
m_tan(Dense)	Dense	double	6000	6000	0.0357627	1.00664
m_tan(Dense)	Dense	double	7000	7000	0.0430354	1.1386
m_tan(Dense)	Dense	double	8000	8000	0.044823	1.42784
m_tan(Dense)	Dense	double	9000	9000	0.0650271	1.24564
m_tan(Dense)	Dense	double	10000	10000	0.0805794	1.24101
