func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(CRS)	CRS	float	10000	10000	0.00116917	0.692798
m_atan(CRS)	CRS	float	20000	20000	0.00232487	0.696812
m_atan(CRS)	CRS	float	30000	30000	0.00340467	0.713725
m_atan(CRS)	CRS	float	40000	40000	0.00450249	0.719603
m_atan(CRS)	CRS	float	50000	50000	0.00561043	0.721869
m_atan(CRS)	CRS	float	60000	60000	0.00669213	0.726227
m_atan(CRS)	CRS	float	70000	70000	0.00779814	0.727097
m_atan(CRS)	CRS	float	80000	80000	0.00892382	0.726146
m_atan(CRS)	CRS	float	90000	90000	0.0100543	0.725062
m_atan(CRS)	CRS	float	100000	100000	0.0111461	0.726709
m_atan(CRS)	CRS	double	10000	10000	0.00239688	0.337939
m_atan(CRS)	CRS	double	20000	20000	0.00470426	0.344369
m_atan(CRS)	CRS	double	30000	30000	0.00702883	0.345719
m_atan(CRS)	CRS	double	40000	40000	0.00937634	0.345551
m_atan(CRS)	CRS	double	50000	50000	0.0117385	0.34502
m_atan(CRS)	CRS	double	60000	60000	0.014143	0.343633
m_atan(CRS)	CRS	double	70000	70000	0.0163773	0.346211
m_atan(CRS)	CRS	double	80000	80000	0.0187306	0.345958
m_atan(CRS)	CRS	double	90000	90000	0.0216366	0.336929
m_atan(CRS)	CRS	double	100000	100000	0.0250848	0.322905
