func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sqrt	vector	float	1000	0.00103889	0.000962562	0.0077005
sqrt	vector	float	10000	1.52047e-05	0.657693	5.26154
sqrt	vector	float	100000	6.50124e-05	1.53817	12.3054
sqrt	vector	float	1000000	0.000112812	8.86427	70.9141
sqrt	vector	float	10000000	0.00169841	5.88786	47.1029
sqrt	vector	float	100000000	0.0387472	2.58083	20.6466
sqrt	vector	double	1000	1.09279e-05	0.0915086	1.46414
sqrt	vector	double	10000	2.77555e-05	0.360289	5.76462
sqrt	vector	double	100000	0.000129347	0.773115	12.3698
sqrt	vector	double	1000000	0.000491227	2.03572	32.5715
sqrt	vector	double	10000000	0.00516095	1.93763	31.002
sqrt	vector	double	100000000	0.0926038	1.07987	17.2779
