func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0114914	174.043
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0241585	279.404
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0517123	309.404
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0942418	331.594
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.150228	359.454
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.229985	372.85
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.334125	383.09
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.480569	379.238
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.661467	377.948
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.010235	195.409
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0331508	203.615
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0783856	204.119
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.152868	204.425
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.260835	207.027
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.416532	205.866
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.607203	210.803
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.822041	221.704
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	1.11471	224.273
