func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(CRS,CRS)	CRS	float	10000	10000	0.000294153	5.50734	22.0293
sm_sub(CRS,CRS)	CRS	float	20000	20000	0.00131084	2.47169	9.88677
sm_sub(CRS,CRS)	CRS	float	30000	30000	0.00197217	2.46429	9.85714
sm_sub(CRS,CRS)	CRS	float	40000	40000	0.00263016	2.46373	9.8549
sm_sub(CRS,CRS)	CRS	float	50000	50000	0.00328852	2.46311	9.85245
sm_sub(CRS,CRS)	CRS	float	60000	60000	0.00394211	2.46568	9.86273
sm_sub(CRS,CRS)	CRS	float	70000	70000	0.00461395	2.45776	9.83106
sm_sub(CRS,CRS)	CRS	float	80000	80000	0.00526523	2.46143	9.84572
sm_sub(CRS,CRS)	CRS	float	90000	90000	0.00593226	2.45775	9.83099
sm_sub(CRS,CRS)	CRS	float	100000	100000	0.00660366	2.45318	9.81274
sm_sub(CRS,CRS)	CRS	double	10000	10000	0.00130223	1.24402	9.95215
sm_sub(CRS,CRS)	CRS	double	20000	20000	0.00261893	1.23715	9.89719
sm_sub(CRS,CRS)	CRS	double	30000	30000	0.00395096	1.23008	9.84064
sm_sub(CRS,CRS)	CRS	double	40000	40000	0.00526999	1.2296	9.83684
sm_sub(CRS,CRS)	CRS	double	50000	50000	0.00657452	1.23203	9.85624
sm_sub(CRS,CRS)	CRS	double	60000	60000	0.00791632	1.22784	9.82274
sm_sub(CRS,CRS)	CRS	double	70000	70000	0.00926703	1.22369	9.78954
sm_sub(CRS,CRS)	CRS	double	80000	80000	0.0105317	1.23057	9.84455
sm_sub(CRS,CRS)	CRS	double	90000	90000	0.0118345	1.23199	9.85593
sm_sub(CRS,CRS)	CRS	double	100000	100000	0.013163	1.23072	9.84577
