func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(Dense)	Dense	float	1000	1000	0.000962948	1.03848
m_sign(Dense)	Dense	float	2000	2000	0.000283019	14.1333
m_sign(Dense)	Dense	float	3000	3000	0.000644778	13.9583
m_sign(Dense)	Dense	float	4000	4000	0.00564868	2.83252
m_sign(Dense)	Dense	float	5000	5000	0.0116316	2.14932
m_sign(Dense)	Dense	float	6000	6000	0.0118379	3.04107
m_sign(Dense)	Dense	float	7000	7000	0.02521	1.94367
m_sign(Dense)	Dense	float	8000	8000	0.0328101	1.95062
m_sign(Dense)	Dense	float	9000	9000	0.0385216	2.10271
m_sign(Dense)	Dense	float	10000	10000	0.038554	2.59377
m_sign(Dense)	Dense	double	1000	1000	8.40561e-05	11.8968
m_sign(Dense)	Dense	double	2000	2000	0.000355577	11.2493
m_sign(Dense)	Dense	double	3000	3000	0.00783115	1.14926
m_sign(Dense)	Dense	double	4000	4000	0.0163926	0.97605
m_sign(Dense)	Dense	double	5000	5000	0.0159817	1.56429
m_sign(Dense)	Dense	double	6000	6000	0.037511	0.959719
m_sign(Dense)	Dense	double	7000	7000	0.0516361	0.948948
m_sign(Dense)	Dense	double	8000	8000	0.0382024	1.67529
m_sign(Dense)	Dense	double	9000	9000	0.0855262	0.947078
m_sign(Dense)	Dense	double	10000	10000	0.0446577	2.23925
