func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000839973	1.92863	11.5718
mm_sub(CRS,CRS,CRS)	CRS	float	20000	20000	0.00174563	1.85607	11.1364
mm_sub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00262482	1.85156	11.1093
mm_sub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00353307	1.8341	11.0046
mm_sub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00438393	1.84766	11.0859
mm_sub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00525386	1.85007	11.1004
mm_sub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00612598	1.85113	11.1068
mm_sub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00699674	1.85229	11.1138
mm_sub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00788441	1.84922	11.0953
mm_sub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00875643	1.85007	11.1004
mm_sub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00172533	0.938953	11.2674
mm_sub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00345697	0.937237	11.2468
mm_sub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00525376	0.925052	11.1006
mm_sub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00699093	0.926915	11.123
mm_sub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00874057	0.926713	11.1206
mm_sub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0105358	0.922567	11.0708
mm_sub(CRS,CRS,CRS)	CRS	double	70000	70000	0.0122301	0.927218	11.1266
mm_sub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0139727	0.927522	11.1303
mm_sub(CRS,CRS,CRS)	CRS	double	90000	90000	0.015711	0.928012	11.1361
mm_sub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0174633	0.927662	11.1319
