func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_mul(Dense,Dense,Dense)	Dense	float	1000	1000	0.000164586	6.07586	72.9103
mm_mul(Dense,Dense,Dense)	Dense	float	2000	2000	0.00216963	1.84363	22.1236
mm_mul(Dense,Dense,Dense)	Dense	float	3000	3000	0.00484338	1.85821	22.2985
mm_mul(Dense,Dense,Dense)	Dense	float	4000	4000	0.00860958	1.8584	22.3007
mm_mul(Dense,Dense,Dense)	Dense	float	5000	5000	0.0134086	1.86448	22.3738
mm_mul(Dense,Dense,Dense)	Dense	float	6000	6000	0.0193136	1.86397	22.3677
mm_mul(Dense,Dense,Dense)	Dense	float	7000	7000	0.0262358	1.86768	22.4122
mm_mul(Dense,Dense,Dense)	Dense	float	8000	8000	0.0342482	1.86871	22.4246
mm_mul(Dense,Dense,Dense)	Dense	float	9000	9000	0.0433278	1.86947	22.4336
mm_mul(Dense,Dense,Dense)	Dense	float	10000	10000	0.0535231	1.86835	22.4202
mm_mul(Dense,Dense,Dense)	Dense	double	1000	1000	0.00107383	0.931248	22.35
mm_mul(Dense,Dense,Dense)	Dense	double	2000	2000	0.00430308	0.929566	22.3096
mm_mul(Dense,Dense,Dense)	Dense	double	3000	3000	0.00968107	0.92965	22.3116
mm_mul(Dense,Dense,Dense)	Dense	double	4000	4000	0.0171777	0.931439	22.3545
mm_mul(Dense,Dense,Dense)	Dense	double	5000	5000	0.0267865	0.933306	22.3993
mm_mul(Dense,Dense,Dense)	Dense	double	6000	6000	0.0385669	0.933442	22.4026
mm_mul(Dense,Dense,Dense)	Dense	double	7000	7000	0.052365	0.93574	22.4578
mm_mul(Dense,Dense,Dense)	Dense	double	8000	8000	0.0684277	0.935294	22.4471
mm_mul(Dense,Dense,Dense)	Dense	double	9000	9000	0.0862974	0.938615	22.5268
mm_mul(Dense,Dense,Dense)	Dense	double	10000	10000	0.106413	0.939734	22.5536
