func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(Dense,Dense)	Dense	float	1000	1000	0.00110654	0.903719	7.22975
sm_sub(Dense,Dense)	Dense	float	2000	2000	0.000250305	15.9805	127.844
sm_sub(Dense,Dense)	Dense	float	3000	3000	0.00582799	1.54427	12.3542
sm_sub(Dense,Dense)	Dense	float	4000	4000	0.0139754	1.14487	9.15896
sm_sub(Dense,Dense)	Dense	float	5000	5000	0.0149757	1.66937	13.355
sm_sub(Dense,Dense)	Dense	float	6000	6000	0.0273456	1.31648	10.5318
sm_sub(Dense,Dense)	Dense	float	7000	7000	0.0297501	1.64705	13.1764
sm_sub(Dense,Dense)	Dense	float	8000	8000	0.0489726	1.30685	10.4548
sm_sub(Dense,Dense)	Dense	float	9000	9000	0.0622846	1.30048	10.4039
sm_sub(Dense,Dense)	Dense	float	10000	10000	0.0568481	1.75907	14.0726
sm_sub(Dense,Dense)	Dense	double	1000	1000	7.78628e-05	12.8431	205.49
sm_sub(Dense,Dense)	Dense	double	2000	2000	0.00424413	0.942478	15.0796
sm_sub(Dense,Dense)	Dense	double	3000	3000	0.0127976	0.703259	11.2521
sm_sub(Dense,Dense)	Dense	double	4000	4000	0.0238939	0.669626	10.714
sm_sub(Dense,Dense)	Dense	double	5000	5000	0.0381565	0.655197	10.4832
sm_sub(Dense,Dense)	Dense	double	6000	6000	0.0399499	0.90113	14.4181
sm_sub(Dense,Dense)	Dense	double	7000	7000	0.053295	0.919411	14.7106
sm_sub(Dense,Dense)	Dense	double	8000	8000	0.0998725	0.640817	10.2531
sm_sub(Dense,Dense)	Dense	double	9000	9000	0.119404	0.678368	10.8539
sm_sub(Dense,Dense)	Dense	double	10000	10000	0.147938	0.675958	10.8153
