func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(CRS)	CRS	float	10000	10000	0.000168312	4.8125
m_sign(CRS)	CRS	float	20000	20000	0.000511855	3.16496
m_sign(CRS)	CRS	float	30000	30000	0.00174105	1.39571
m_sign(CRS)	CRS	float	40000	40000	0.00239083	1.35518
m_sign(CRS)	CRS	float	50000	50000	0.002999	1.35045
m_sign(CRS)	CRS	float	60000	60000	0.00361716	1.34359
m_sign(CRS)	CRS	float	70000	70000	0.00420903	1.3471
m_sign(CRS)	CRS	float	80000	80000	0.00480489	1.34863
m_sign(CRS)	CRS	float	90000	90000	0.00542802	1.34303
m_sign(CRS)	CRS	float	100000	100000	0.00600795	1.34821
m_sign(CRS)	CRS	double	10000	10000	0.000503488	1.60878
m_sign(CRS)	CRS	double	20000	20000	0.00238839	0.67828
m_sign(CRS)	CRS	double	30000	30000	0.00360867	0.673378
m_sign(CRS)	CRS	double	40000	40000	0.00481818	0.672454
m_sign(CRS)	CRS	double	50000	50000	0.00602861	0.671796
m_sign(CRS)	CRS	double	60000	60000	0.0072466	0.670659
m_sign(CRS)	CRS	double	70000	70000	0.00846699	0.669659
m_sign(CRS)	CRS	double	80000	80000	0.00967203	0.669973
m_sign(CRS)	CRS	double	90000	90000	0.0108917	0.669318
m_sign(CRS)	CRS	double	100000	100000	0.0121078	0.668988
