func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.0148139	0.109357
matvec(CRS)	CRS	float	20000	20000	0.000361186	8.97044
matvec(CRS)	CRS	float	30000	30000	0.000520121	9.34398
matvec(CRS)	CRS	float	40000	40000	0.000678178	9.55501
matvec(CRS)	CRS	float	50000	50000	0.00083668	9.68112
matvec(CRS)	CRS	float	60000	60000	0.000994098	9.77771
matvec(CRS)	CRS	float	70000	70000	0.0011511	9.85142
matvec(CRS)	CRS	float	80000	80000	0.00131045	9.88972
matvec(CRS)	CRS	float	90000	90000	0.00147081	9.9129
matvec(CRS)	CRS	float	100000	100000	0.00162328	9.9798
matvec(CRS)	CRS	double	10000	10000	0.000261598	6.19272
matvec(CRS)	CRS	double	20000	20000	0.000462797	7.00091
matvec(CRS)	CRS	double	30000	30000	0.000664901	7.30935
matvec(CRS)	CRS	double	40000	40000	0.000868643	7.45991
matvec(CRS)	CRS	double	50000	50000	0.00107032	7.56782
matvec(CRS)	CRS	double	60000	60000	0.00127206	7.64115
matvec(CRS)	CRS	double	70000	70000	0.00147413	7.69267
matvec(CRS)	CRS	double	80000	80000	0.00167612	7.73215
matvec(CRS)	CRS	double	90000	90000	0.00187654	7.76961
matvec(CRS)	CRS	double	100000	100000	0.00208015	7.7879
