func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sin	vector	float	1000	0.000923874	0.0010824	0.00865919
sin	vector	float	10000	3.20128e-05	0.312375	2.499
sin	vector	float	100000	0.000120415	0.830463	6.6437
sin	vector	float	1000000	0.000227859	4.38867	35.1094
sin	vector	float	10000000	0.00219782	4.54996	36.3997
sin	vector	float	100000000	0.0416028	2.40368	19.2295
sin	vector	double	1000	1.08075e-05	0.0925286	1.48046
sin	vector	double	10000	2.05616e-05	0.486344	7.78151
sin	vector	double	100000	0.000156363	0.639536	10.2326
sin	vector	double	1000000	0.000711091	1.40629	22.5006
sin	vector	double	10000000	0.00692656	1.44372	23.0995
sin	vector	double	100000000	0.0705042	1.41835	22.6937
