func	prec	M	N	time[sec]	perf[GFLOPS]	perf[GB/s]
matadd(CRS,CRS,CRS)	float	1000	1000	0.00146637	0.110477	0.662862	
matadd(CRS,CRS,CRS)	float	10000	10000	0.00634849	0.255179	1.53107	
matadd(CRS,CRS,CRS)	float	100000	100000	0.0445175	0.363902	2.18341	
