func	prec	M	N	time[sec]	perf[GFLOPS] 
mv_mul(CRS)	float	1000	1000	0.0255611	0.00633777	
mv_mul(CRS)	float	10000	10000	0.000942065	1.71963	
mv_mul(CRS)	float	100000	100000	0.00331681	4.88421	
mv_mul(CRS)	float	1000000	1000000	0.0223255	7.25628	
mv_mul(CRS)	double	1000	1000	0.000706851	0.229186	
mv_mul(CRS)	double	10000	10000	0.0011247	1.44039	
mv_mul(CRS)	double	100000	100000	0.00382096	4.23977	
mv_mul(CRS)	double	1000000	1000000	0.0303246	5.3422	
