func	prec	M	N	time[sec]	perf[GFLOPS] 
m_tanh(CRS)	float	1000	1000	0.000528567	0.153245	
m_tanh(CRS)	float	10000	10000	0.00226421	0.357741	
m_tanh(CRS)	float	100000	100000	0.0226987	0.356849	
m_tanh(CRS)	float	1000000	1000000	0.222307	0.364361	
m_tanh(CRS)	double	1000	1000	0.000440077	0.184059	
m_tanh(CRS)	double	10000	10000	0.00361318	0.224179	
m_tanh(CRS)	double	100000	100000	0.0351451	0.230473	
m_tanh(CRS)	double	1000000	1000000	0.350492	0.231104	
