func	prec	M	N	time[sec]	perf[GFLOPS] 
mv_mul(CRS)	float	1000	1000	0.000132997	1.21808	
mv_mul(CRS)	float	10000	10000	0.000195712	8.27748	
mv_mul(CRS)	float	100000	100000	0.00970933	1.6685	
mv_mul(CRS)	float	1000000	1000000	0.106035	1.5278	
mv_mul(CRS)	double	1000	1000	3.05771e-05	5.29808	
mv_mul(CRS)	double	10000	10000	0.000236225	6.85788	
mv_mul(CRS)	double	100000	100000	0.0149183	1.08592	
mv_mul(CRS)	double	1000000	1000000	0.151931	1.06628	
