func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	0.00183323	0.00109097	0.00654583	
vv_add	float	10000	0.00189918	0.0105309	0.0631853	
vv_add	float	100000	0.00302395	0.0661387	0.396832	
vv_add	float	1000000	0.0123108	0.16246	0.974757	
vv_add	float	10000000	0.0978851	0.204321	1.22593	
