func	prec	M	N	time[sec]	perf[GFLOPS] 
mscal(CRS)	float	1000	1000	0.00113984	0.0710629	0.568503	
mscal(CRS)	float	10000	10000	0.00301953	0.268254	2.14603	
mscal(CRS)	float	100000	100000	0.0209968	0.385772	3.08618	
mscal(CRS)	float	1000000	1000000	0.169452	0.478012	3.82409	
mscal(CRS)	double	1000	1000	0.00099567	0.0813523	1.30164	
mscal(CRS)	double	10000	10000	0.0029691	0.27281	4.36496	
mscal(CRS)	double	100000	100000	0.0225286	0.359542	5.75268	
mscal(CRS)	double	1000000	1000000	0.219558	0.368924	5.90278	
