func	prec	M	N	time[sec]
convert(COO,CRS)	float	1000	1000	0.000672307	
convert(COO,CRS)	float	10000	10000	0.00588086	
convert(COO,CRS)	float	100000	100000	0.0739354	
convert(COO,CRS)	float	1000000	1000000	0.717509	
convert(COO,CRS)	double	1000	1000	0.000369148	
convert(COO,CRS)	double	10000	10000	0.0053108	
convert(COO,CRS)	double	100000	100000	0.103805	
convert(COO,CRS)	double	1000000	1000000	1.0171	
