func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	6.876e-07	2.90867	5.81734	
nrm2	float	10000	2.5429e-06	7.86504	15.7301	
nrm2	float	100000	1.00856e-05	19.8303	39.6605	
nrm2	float	1000000	2.75756e-05	72.5279	145.056	
nrm2	float	10000000	0.000850083	23.5271	47.0542	
nrm2	float	100000000	0.00896789	22.3018	44.6036	
nrm2	double	1000	5.076e-07	3.94011	15.7604	
nrm2	double	10000	9.6295e-06	2.07695	8.3078	
nrm2	double	100000	1.07063e-05	18.6806	74.7224	
nrm2	double	1000000	3.24516e-05	61.6302	246.521	
nrm2	double	10000000	0.00150938	13.2505	53.0019	
nrm2	double	100000000	0.0160858	12.4333	49.7332	
