func	prec	M	N	K	time[sec]	perf[GFLOPS] 
matmul(Dense,Dense,Dense)	float	1000	1000	1000	0.00570461	350.593	
matmul(Dense,Dense,Dense)	float	2000	2000	2000	0.0301244	531.131	
matmul(Dense,Dense,Dense)	float	3000	3000	3000	0.100328	538.233	
matmul(Dense,Dense,Dense)	float	4000	4000	4000	0.236947	540.205	
matmul(Dense,Dense,Dense)	float	5000	5000	5000	0.453549	551.208	
matmul(Dense,Dense,Dense)	double	1000	1000	1000	0.00928264	215.456	
matmul(Dense,Dense,Dense)	double	2000	2000	2000	0.0632776	252.854	
matmul(Dense,Dense,Dense)	double	3000	3000	3000	0.196333	275.042	
matmul(Dense,Dense,Dense)	double	4000	4000	4000	0.455372	281.089	
matmul(Dense,Dense,Dense)	double	5000	5000	5000	0.874462	285.89	
