func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_sub	float	1000	1.76525e-05	0.113298	0.67979	
vv_sub	float	10000	2.47151e-05	0.809222	4.85533	
vv_sub	float	100000	0.000111702	1.79048	10.7429	
vv_sub	float	1000000	0.000890125	2.24687	13.4812	
vv_sub	float	10000000	0.0228281	0.876113	5.25668	
vv_sub	float	100000000	0.225438	0.887163	5.32298	
vv_sub	double	1000	1.71298e-05	0.116756	1.40107	
vv_sub	double	10000	3.40611e-05	0.58718	7.04616	
vv_sub	double	100000	0.000133123	1.50237	18.0284	
vv_sub	double	1000000	0.00158789	1.25954	15.1144	
vv_sub	double	10000000	0.0558191	0.3583	4.2996	
vv_sub	double	100000000	0.443281	0.451181	5.41418	
