func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	0.000503722	0.00198522	0.00794089	
asum	float	10000	0.000517224	0.019334	0.0773359	
asum	float	100000	0.000517321	0.193303	0.773214	
asum	float	1000000	0.000556347	1.79744	7.18976	
asum	float	10000000	0.000939091	10.6486	42.5944	
asum	float	100000000	0.00454894	21.9831	87.9325	
asum	double	1000	0.000462133	0.00216388	0.017311	
asum	double	10000	0.000459707	0.021753	0.174024	
asum	double	100000	0.000476679	0.209785	1.67828	
asum	double	1000000	0.000537399	1.86082	14.8865	
asum	double	10000000	0.00123373	8.10549	64.8439	
asum	double	100000000	0.00826971	12.0923	96.7386	
