func	prec	M	N	time[sec]	perf[GFLOPS] 
matvec(CRS)	float	1000	1000	0.000152683	1.06102	
matvec(CRS)	float	10000	10000	0.000198798	8.14897	
matvec(CRS)	float	100000	100000	0.013077	1.23882	
matvec(CRS)	float	1000000	1000000	0.129637	1.24964	
matvec(CRS)	double	1000	1000	2.91948e-05	5.54893	
matvec(CRS)	double	10000	10000	0.000243436	6.65472	
matvec(CRS)	double	100000	100000	0.0171173	0.946411	
matvec(CRS)	double	1000000	1000000	0.144337	1.12237	
