func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(Dense)	Dense	float	1000	1000	0.00133668	0.748122
m_sqrt(Dense)	Dense	float	2000	2000	0.00252939	1.58141
m_sqrt(Dense)	Dense	float	3000	3000	0.00626287	1.43704
m_sqrt(Dense)	Dense	float	4000	4000	0.0111895	1.42991
m_sqrt(Dense)	Dense	float	5000	5000	0.0187649	1.33227
m_sqrt(Dense)	Dense	float	6000	6000	0.0154819	2.32529
m_sqrt(Dense)	Dense	float	7000	7000	0.0324394	1.51051
m_sqrt(Dense)	Dense	float	8000	8000	0.0284821	2.24702
m_sqrt(Dense)	Dense	float	9000	9000	0.0344295	2.35264
m_sqrt(Dense)	Dense	float	10000	10000	0.0465615	2.1477
m_sqrt(Dense)	Dense	double	1000	1000	0.000746753	1.33913
m_sqrt(Dense)	Dense	double	2000	2000	0.00307547	1.30061
m_sqrt(Dense)	Dense	double	3000	3000	0.00788856	1.14089
m_sqrt(Dense)	Dense	double	4000	4000	0.0133847	1.19539
m_sqrt(Dense)	Dense	double	5000	5000	0.0191477	1.30564
m_sqrt(Dense)	Dense	double	6000	6000	0.0302871	1.18863
m_sqrt(Dense)	Dense	double	7000	7000	0.0324873	1.50828
m_sqrt(Dense)	Dense	double	8000	8000	0.0422329	1.51541
m_sqrt(Dense)	Dense	double	9000	9000	0.0629987	1.28574
m_sqrt(Dense)	Dense	double	10000	10000	0.0605827	1.65064
