func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sin	vector	float	1000	2.61155e-05	0.0382914	0.306331
sin	vector	float	10000	3.11642e-05	0.320881	2.56705
sin	vector	float	100000	7.79256e-05	1.28327	10.2662
sin	vector	float	1000000	0.000274081	3.64855	29.1884
sin	vector	float	10000000	0.00168112	5.94841	47.5873
sin	vector	float	100000000	0.0122758	8.14614	65.1691
sin	vector	double	1000	6.74767e-05	0.0148199	0.237119
sin	vector	double	10000	8.39222e-05	0.119158	1.90653
sin	vector	double	100000	0.000138908	0.7199	11.5184
sin	vector	double	1000000	0.000669286	1.49413	23.9061
sin	vector	double	10000000	0.00452932	2.20784	35.3254
sin	vector	double	100000000	0.0424076	2.35807	37.7291
