func	kind	prec	M	N	time[sec]
convert(COO,Dense)	Dense	float	1000	1000	0.00225524
convert(COO,Dense)	Dense	float	2000	2000	0.00564123
convert(COO,Dense)	Dense	float	3000	3000	0.0170409
convert(COO,Dense)	Dense	float	4000	4000	0.02924
convert(COO,Dense)	Dense	float	5000	5000	0.0443573
convert(COO,Dense)	Dense	float	6000	6000	0.063295
convert(COO,Dense)	Dense	float	7000	7000	0.0856783
convert(COO,Dense)	Dense	float	8000	8000	0.11097
convert(COO,Dense)	Dense	float	9000	9000	0.138797
convert(COO,Dense)	Dense	float	10000	10000	0.169268
convert(COO,Dense)	Dense	double	1000	1000	0.00273971
convert(COO,Dense)	Dense	double	2000	2000	0.00872136
convert(COO,Dense)	Dense	double	3000	3000	0.0300379
convert(COO,Dense)	Dense	double	4000	4000	0.0545696
convert(COO,Dense)	Dense	double	5000	5000	0.0832916
convert(COO,Dense)	Dense	double	6000	6000	0.11835
convert(COO,Dense)	Dense	double	7000	7000	0.160325
convert(COO,Dense)	Dense	double	8000	8000	0.208291
convert(COO,Dense)	Dense	double	9000	9000	0.261349
convert(COO,Dense)	Dense	double	10000	10000	0.315979
