func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00823883	242.753
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00462722	1458.76
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00889537	1798.69
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154154	2027.19
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0260454	2073.3
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0416313	2059.75
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0608878	2102.23
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0882638	2064.83
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.12184	2051.87
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0279319	71.6026
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0879876	76.7154
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.208834	76.6158
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.406277	76.918
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.682079	79.1698
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.09092	78.6037
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.62329	78.852
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.31691	78.6608
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.18597	78.4691
