func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sqrt	vector	float	1000	0.000683582	0.00146288	0.0117031
sqrt	vector	float	10000	6.67003e-06	1.49924	11.9939
sqrt	vector	float	100000	2.63405e-05	3.79644	30.3715
sqrt	vector	float	1000000	0.000114916	8.70203	69.6162
sqrt	vector	float	10000000	0.00303536	3.29451	26.356
sqrt	vector	float	100000000	0.0295694	3.38188	27.055
sqrt	vector	double	1000	6.0186e-06	0.166152	2.65843
sqrt	vector	double	10000	2.10472e-05	0.475123	7.60196
sqrt	vector	double	100000	6.69362e-05	1.49396	23.9034
sqrt	vector	double	1000000	0.000349182	2.86383	45.8213
sqrt	vector	double	10000000	0.00549574	1.81959	29.1134
sqrt	vector	double	100000000	0.067397	1.48374	23.7399
