func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	CRS	float	10000	10000	0.000937392	0.8641	10.3692
matadd(CRS,CRS,CRS)	CRS	float	20000	20000	0.0019047	0.850529	10.2063
matadd(CRS,CRS,CRS)	CRS	float	30000	30000	0.0028827	0.842961	10.1155
matadd(CRS,CRS,CRS)	CRS	float	40000	40000	0.00378386	0.856268	10.2752
matadd(CRS,CRS,CRS)	CRS	float	50000	50000	0.00440761	0.918864	11.0264
matadd(CRS,CRS,CRS)	CRS	float	60000	60000	0.00534046	0.910034	10.9204
matadd(CRS,CRS,CRS)	CRS	float	70000	70000	0.0067069	0.845399	10.1448
matadd(CRS,CRS,CRS)	CRS	float	80000	80000	0.00799648	0.810356	9.72427
matadd(CRS,CRS,CRS)	CRS	float	90000	90000	0.0086421	0.843545	10.1225
matadd(CRS,CRS,CRS)	CRS	float	100000	100000	0.00962446	0.841606	10.0993
matadd(CRS,CRS,CRS)	CRS	double	10000	10000	0.00171089	0.473437	11.3625
matadd(CRS,CRS,CRS)	CRS	double	20000	20000	0.00378353	0.428172	10.2761
matadd(CRS,CRS,CRS)	CRS	double	30000	30000	0.00537525	0.452072	10.8497
matadd(CRS,CRS,CRS)	CRS	double	40000	40000	0.00754594	0.42937	10.3049
matadd(CRS,CRS,CRS)	CRS	double	50000	50000	0.00966017	0.419247	10.0619
matadd(CRS,CRS,CRS)	CRS	double	60000	60000	0.0117297	0.414332	9.94396
matadd(CRS,CRS,CRS)	CRS	double	70000	70000	0.0143923	0.39396	9.45505
matadd(CRS,CRS,CRS)	CRS	double	80000	80000	0.0201636	0.321371	7.7129
matadd(CRS,CRS,CRS)	CRS	double	90000	90000	0.0191354	0.38097	9.14327
matadd(CRS,CRS,CRS)	CRS	double	100000	100000	0.015934	0.508346	12.2003
