func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(Dense,Dense)	Dense	float	1000	1000	3.65296e-05	27.375	219
sm_mul(Dense,Dense)	Dense	float	2000	2000	0.000119836	33.3791	267.032
sm_mul(Dense,Dense)	Dense	float	3000	3000	0.00573561	1.56914	12.5531
sm_mul(Dense,Dense)	Dense	float	4000	4000	0.0131872	1.21329	9.70636
sm_mul(Dense,Dense)	Dense	float	5000	5000	0.0169667	1.47347	11.7878
sm_mul(Dense,Dense)	Dense	float	6000	6000	0.0322019	1.11795	8.94356
sm_mul(Dense,Dense)	Dense	float	7000	7000	0.0452374	1.08317	8.6654
sm_mul(Dense,Dense)	Dense	float	8000	8000	0.0299107	2.1397	17.1176
sm_mul(Dense,Dense)	Dense	float	9000	9000	0.0442264	1.83149	14.6519
sm_mul(Dense,Dense)	Dense	float	10000	10000	0.0931997	1.07296	8.58372
sm_mul(Dense,Dense)	Dense	double	1000	1000	6.5804e-05	15.1967	243.146
sm_mul(Dense,Dense)	Dense	double	2000	2000	0.00512071	0.781142	12.4983
sm_mul(Dense,Dense)	Dense	double	3000	3000	0.00604003	1.49006	23.8409
sm_mul(Dense,Dense)	Dense	double	4000	4000	0.0252016	0.634881	10.1581
sm_mul(Dense,Dense)	Dense	double	5000	5000	0.0458654	0.545074	8.72118
sm_mul(Dense,Dense)	Dense	double	6000	6000	0.0664622	0.541661	8.66658
sm_mul(Dense,Dense)	Dense	double	7000	7000	0.0919173	0.533088	8.5294
sm_mul(Dense,Dense)	Dense	double	8000	8000	0.0558753	1.14541	18.3265
sm_mul(Dense,Dense)	Dense	double	9000	9000	0.0964597	0.839729	13.4357
sm_mul(Dense,Dense)	Dense	double	10000	10000	0.104891	0.953367	15.2539
