func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.000400574	2.0221
m_atanh(CRS)	CRS	float	20000	20000	0.000678304	2.38831
m_atanh(CRS)	CRS	float	30000	30000	0.000943954	2.57428
m_atanh(CRS)	CRS	float	40000	40000	0.00123114	2.63172
m_atanh(CRS)	CRS	float	50000	50000	0.00154564	2.62028
m_atanh(CRS)	CRS	float	60000	60000	0.00144698	3.35871
m_atanh(CRS)	CRS	float	70000	70000	0.00154956	3.65909
m_atanh(CRS)	CRS	float	80000	80000	0.00173785	3.72874
m_atanh(CRS)	CRS	float	90000	90000	0.0019178	3.80123
m_atanh(CRS)	CRS	float	100000	100000	0.00215965	3.75061
m_atanh(CRS)	CRS	double	10000	10000	0.0012699	0.637844
m_atanh(CRS)	CRS	double	20000	20000	0.00231195	0.700708
m_atanh(CRS)	CRS	double	30000	30000	0.00331721	0.732543
m_atanh(CRS)	CRS	double	40000	40000	0.00434351	0.74594
m_atanh(CRS)	CRS	double	50000	50000	0.00538064	0.752699
m_atanh(CRS)	CRS	double	60000	60000	0.00641128	0.758039
m_atanh(CRS)	CRS	double	70000	70000	0.00748279	0.757738
m_atanh(CRS)	CRS	double	80000	80000	0.00848651	0.763565
m_atanh(CRS)	CRS	double	90000	90000	0.00954252	0.763949
m_atanh(CRS)	CRS	double	100000	100000	0.0105402	0.768483
