func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.00876448	0.184837
matvec(CRS)	CRS	float	20000	20000	0.000489415	6.62015
matvec(CRS)	CRS	float	30000	30000	0.000677098	7.17769
matvec(CRS)	CRS	float	40000	40000	0.000835164	7.75896
matvec(CRS)	CRS	float	50000	50000	0.000995537	8.13631
matvec(CRS)	CRS	float	60000	60000	0.00116307	8.35716
matvec(CRS)	CRS	float	70000	70000	0.00136739	8.29314
matvec(CRS)	CRS	float	80000	80000	0.00164157	7.89489
matvec(CRS)	CRS	float	90000	90000	0.00161652	9.01936
matvec(CRS)	CRS	float	100000	100000	0.00177165	9.144
matvec(CRS)	CRS	double	10000	10000	0.000344667	4.70019
matvec(CRS)	CRS	double	20000	20000	0.000582248	5.56464
matvec(CRS)	CRS	double	30000	30000	0.000786014	6.18309
matvec(CRS)	CRS	double	40000	40000	0.000995609	6.50858
matvec(CRS)	CRS	double	50000	50000	0.00121733	6.65389
matvec(CRS)	CRS	double	60000	60000	0.00140912	6.89793
matvec(CRS)	CRS	double	70000	70000	0.00161212	7.03421
matvec(CRS)	CRS	double	80000	80000	0.00181858	7.12642
matvec(CRS)	CRS	double	90000	90000	0.00202939	7.18443
matvec(CRS)	CRS	double	100000	100000	0.0022324	7.25678
