func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	vector	float	1000	2.72433e-07	7.34125	14.6825
nrm2	vector	float	10000	1.89303e-06	10.5651	21.1301
nrm2	vector	float	100000	6.3643e-06	31.4253	62.8506
nrm2	vector	float	1000000	2.80574e-05	71.2824	142.565
nrm2	vector	float	10000000	0.00154299	12.9619	25.9237
nrm2	vector	float	100000000	0.0148126	13.5021	27.0041
nrm2	vector	double	1000	7.95933e-07	2.51277	10.0511
nrm2	vector	double	10000	7.08227e-06	2.82395	11.2958
nrm2	vector	double	100000	8.77483e-06	22.7925	91.1698
nrm2	vector	double	1000000	5.55207e-05	36.0226	144.09
nrm2	vector	double	10000000	0.00311137	6.42803	25.7121
nrm2	vector	double	100000000	0.0272777	7.332	29.328
