func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_floor(Dense)	Dense	float	1000	1000	0.000749012	1.33509
m_floor(Dense)	Dense	float	2000	2000	0.000152405	26.2459
m_floor(Dense)	Dense	float	3000	3000	0.000838527	10.7331
m_floor(Dense)	Dense	float	4000	4000	0.0110599	1.44667
m_floor(Dense)	Dense	float	5000	5000	0.0212145	1.17844
m_floor(Dense)	Dense	float	6000	6000	0.0280672	1.28263
m_floor(Dense)	Dense	float	7000	7000	0.0335513	1.46045
m_floor(Dense)	Dense	float	8000	8000	0.0258315	2.4776
m_floor(Dense)	Dense	float	9000	9000	0.0189573	4.27276
m_floor(Dense)	Dense	float	10000	10000	0.050078	1.99689
m_floor(Dense)	Dense	double	1000	1000	9.16723e-05	10.9084
m_floor(Dense)	Dense	double	2000	2000	0.00131561	3.04041
m_floor(Dense)	Dense	double	3000	3000	0.00996901	0.902798
m_floor(Dense)	Dense	double	4000	4000	0.0155045	1.03196
m_floor(Dense)	Dense	double	5000	5000	0.0222981	1.12117
m_floor(Dense)	Dense	double	6000	6000	0.0343118	1.0492
m_floor(Dense)	Dense	double	7000	7000	0.0444905	1.10136
m_floor(Dense)	Dense	double	8000	8000	0.0643229	0.994979
m_floor(Dense)	Dense	double	9000	9000	0.0762558	1.06221
m_floor(Dense)	Dense	double	10000	10000	0.0699258	1.43009
