func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	0.000179833	5.56071	44.4857
mscal(Dense)	Dense	float	2000	2000	0.000539814	7.40996	59.2797
mscal(Dense)	Dense	float	3000	3000	0.00123984	7.259	58.072
mscal(Dense)	Dense	float	4000	4000	0.0020227	7.91021	63.2817
mscal(Dense)	Dense	float	5000	5000	0.00277937	8.99485	71.9588
mscal(Dense)	Dense	float	6000	6000	0.00348994	10.3154	82.5228
mscal(Dense)	Dense	float	7000	7000	0.00472312	10.3745	82.996
mscal(Dense)	Dense	float	8000	8000	0.00617374	10.3665	82.9319
mscal(Dense)	Dense	float	9000	9000	0.00778786	10.4008	83.2064
mscal(Dense)	Dense	float	10000	10000	0.00957287	10.4462	83.5695
mscal(Dense)	Dense	double	1000	1000	0.000268431	3.72536	59.6057
mscal(Dense)	Dense	double	2000	2000	0.000746524	5.35817	85.7307
mscal(Dense)	Dense	double	3000	3000	0.00152564	5.89916	94.3865
mscal(Dense)	Dense	double	4000	4000	0.00265938	6.01644	96.263
mscal(Dense)	Dense	double	5000	5000	0.00417702	5.98512	95.762
mscal(Dense)	Dense	double	6000	6000	0.00607719	5.92379	94.7807
mscal(Dense)	Dense	double	7000	7000	0.00820617	5.97112	95.5379
mscal(Dense)	Dense	double	8000	8000	0.0106206	6.02602	96.4164
mscal(Dense)	Dense	double	9000	9000	0.0133868	6.05072	96.8115
mscal(Dense)	Dense	double	10000	10000	0.0164579	6.07613	97.218
