func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.037267	4.34701
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.0514141	7.08949
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.102441	6.32561
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.134854	7.50811
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.168458	8.65497
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0360268	4.49665
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0588618	6.19247
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0839464	7.71921
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.112759	8.97933
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.143846	10.1359
