func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(Dense)	Dense	float	1000	1000	0.000191262	5.22842
m_sign(Dense)	Dense	float	2000	2000	0.00053909	7.41991
m_sign(Dense)	Dense	float	3000	3000	0.00114387	7.86801
m_sign(Dense)	Dense	float	4000	4000	0.0016458	9.72174
m_sign(Dense)	Dense	float	5000	5000	0.0023973	10.4284
m_sign(Dense)	Dense	float	6000	6000	0.0034478	10.4414
m_sign(Dense)	Dense	float	7000	7000	0.00473094	10.3573
m_sign(Dense)	Dense	float	8000	8000	0.00616403	10.3828
m_sign(Dense)	Dense	float	9000	9000	0.00792101	10.226
m_sign(Dense)	Dense	float	10000	10000	0.00959045	10.427
m_sign(Dense)	Dense	double	1000	1000	0.000239152	4.18144
m_sign(Dense)	Dense	double	2000	2000	0.00074639	5.35913
m_sign(Dense)	Dense	double	3000	3000	0.00153151	5.87654
m_sign(Dense)	Dense	double	4000	4000	0.00266554	6.00253
m_sign(Dense)	Dense	double	5000	5000	0.00417991	5.98099
m_sign(Dense)	Dense	double	6000	6000	0.00606112	5.93949
m_sign(Dense)	Dense	double	7000	7000	0.00820262	5.9737
m_sign(Dense)	Dense	double	8000	8000	0.0106323	6.0194
m_sign(Dense)	Dense	double	9000	9000	0.0133875	6.05044
m_sign(Dense)	Dense	double	10000	10000	0.0164703	6.07152
