func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.00682455	0.29306
matvec(Dense)	Dense	float	2000	2000	0.000588655	13.5903
matvec(Dense)	Dense	float	3000	3000	0.000804573	22.3721
matvec(Dense)	Dense	float	4000	4000	0.00112762	28.3783
matvec(Dense)	Dense	float	5000	5000	0.0014697	34.0205
matvec(Dense)	Dense	float	6000	6000	0.00197694	36.4199
matvec(Dense)	Dense	float	7000	7000	0.00245291	39.9525
matvec(Dense)	Dense	float	8000	8000	0.00315511	40.5691
matvec(Dense)	Dense	float	9000	9000	0.0037678	42.9959
matvec(Dense)	Dense	float	10000	10000	0.00453294	44.1214
matvec(Dense)	Dense	double	1000	1000	0.000494589	4.04376
matvec(Dense)	Dense	double	2000	2000	0.000769851	10.3916
matvec(Dense)	Dense	double	3000	3000	0.00116136	15.4991
matvec(Dense)	Dense	double	4000	4000	0.00177665	18.0114
matvec(Dense)	Dense	double	5000	5000	0.00244932	20.4139
matvec(Dense)	Dense	double	6000	6000	0.00341294	21.0962
matvec(Dense)	Dense	double	7000	7000	0.00438666	22.3404
matvec(Dense)	Dense	double	8000	8000	0.00574	22.2997
matvec(Dense)	Dense	double	9000	9000	0.00716522	22.6092
matvec(Dense)	Dense	double	10000	10000	0.00874679	22.8655
