func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	CRS	float	10000	10000	0.000945329	0.856844	10.2821
matadd(CRS,CRS,CRS)	CRS	float	20000	20000	0.00188173	0.860908	10.3309
matadd(CRS,CRS,CRS)	CRS	float	30000	30000	0.00296199	0.820393	9.84472
matadd(CRS,CRS,CRS)	CRS	float	40000	40000	0.00393203	0.824003	9.88803
matadd(CRS,CRS,CRS)	CRS	float	50000	50000	0.00493246	0.821092	9.8531
matadd(CRS,CRS,CRS)	CRS	float	60000	60000	0.0191199	0.254186	3.05023
matadd(CRS,CRS,CRS)	CRS	float	70000	70000	0.00655159	0.865439	10.3853
matadd(CRS,CRS,CRS)	CRS	float	80000	80000	0.0201221	0.322035	3.86442
matadd(CRS,CRS,CRS)	CRS	float	90000	90000	0.0160772	0.453438	5.44125
matadd(CRS,CRS,CRS)	CRS	float	100000	100000	0.010893	0.743595	8.92314
matadd(CRS,CRS,CRS)	CRS	double	10000	10000	0.000840776	0.963396	23.1215
matadd(CRS,CRS,CRS)	CRS	double	20000	20000	0.00901336	0.179733	4.3136
matadd(CRS,CRS,CRS)	CRS	double	30000	30000	0.00928167	0.261806	6.28335
matadd(CRS,CRS,CRS)	CRS	double	40000	40000	0.007441	0.435425	10.4502
matadd(CRS,CRS,CRS)	CRS	double	50000	50000	0.0132721	0.305152	7.32366
matadd(CRS,CRS,CRS)	CRS	double	60000	60000	0.0145957	0.332975	7.99139
matadd(CRS,CRS,CRS)	CRS	double	70000	70000	0.0116421	0.487024	11.6886
matadd(CRS,CRS,CRS)	CRS	double	80000	80000	0.0276448	0.234402	5.62564
matadd(CRS,CRS,CRS)	CRS	double	90000	90000	0.0264007	0.276129	6.6271
matadd(CRS,CRS,CRS)	CRS	double	100000	100000	0.0257852	0.314134	7.53921
