func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
atan	vector	float	1000	0.000686625	0.0014564	0.0116512
atan	vector	float	10000	1.96612e-05	0.508616	4.06893
atan	vector	float	100000	9.39623e-05	1.06426	8.51406
atan	vector	float	1000000	0.000460731	2.17046	17.3637
atan	vector	float	10000000	0.00469648	2.12925	17.034
atan	vector	float	100000000	0.0456458	2.19078	17.5262
atan	vector	double	1000	1.30218e-05	0.0767943	1.22871
atan	vector	double	10000	2.30069e-05	0.434653	6.95445
atan	vector	double	100000	0.000105306	0.949618	15.1939
atan	vector	double	1000000	0.000909719	1.09924	17.5879
atan	vector	double	10000000	0.00928595	1.0769	17.2303
atan	vector	double	100000000	0.0893739	1.11889	17.9023
