func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sinh	vector	float	1000	0.000674494	0.00148259	0.0118607
sinh	vector	float	10000	7.61281e-05	0.131357	1.05086
sinh	vector	float	100000	0.000170443	0.586705	4.69364
sinh	vector	float	1000000	0.00129768	0.770603	6.16483
sinh	vector	float	10000000	0.0130916	0.763848	6.11078
sinh	vector	float	100000000	0.102816	0.972611	7.78089
sinh	vector	double	1000	2.11443e-05	0.047294	0.756704
sinh	vector	double	10000	4.09786e-05	0.24403	3.90448
sinh	vector	double	100000	0.000182629	0.54756	8.76095
sinh	vector	double	1000000	0.00159712	0.626128	10.0181
sinh	vector	double	10000000	0.016202	0.617209	9.87534
sinh	vector	double	100000000	0.122055	0.819303	13.1088
