func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.000468836	1.72768
m_tan(CRS)	CRS	float	20000	20000	0.000764661	2.11859
m_tan(CRS)	CRS	float	30000	30000	0.00104823	2.31819
m_tan(CRS)	CRS	float	40000	40000	0.00137856	2.35027
m_tan(CRS)	CRS	float	50000	50000	0.00167277	2.42113
m_tan(CRS)	CRS	float	60000	60000	0.00180035	2.69947
m_tan(CRS)	CRS	float	70000	70000	0.0020727	2.73556
m_tan(CRS)	CRS	float	80000	80000	0.00234363	2.76494
m_tan(CRS)	CRS	float	90000	90000	0.00239673	3.04164
m_tan(CRS)	CRS	float	100000	100000	0.00245111	3.30463
m_tan(CRS)	CRS	double	10000	10000	0.00139905	0.578966
m_tan(CRS)	CRS	double	20000	20000	0.00259583	0.624078
m_tan(CRS)	CRS	double	30000	30000	0.0037912	0.640959
m_tan(CRS)	CRS	double	40000	40000	0.00499815	0.64824
m_tan(CRS)	CRS	double	50000	50000	0.00620711	0.652478
m_tan(CRS)	CRS	double	60000	60000	0.00741278	0.655624
m_tan(CRS)	CRS	double	70000	70000	0.00861436	0.658203
m_tan(CRS)	CRS	double	80000	80000	0.00980254	0.661053
m_tan(CRS)	CRS	double	90000	90000	0.0110126	0.661972
m_tan(CRS)	CRS	double	100000	100000	0.0122112	0.663323
