func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(CRS,CRS)	CRS	float	10000	10000	0.00031407	5.15808	20.6323
sm_sub(CRS,CRS)	CRS	float	20000	20000	0.000549194	5.89956	23.5982
sm_sub(CRS,CRS)	CRS	float	30000	30000	0.000750943	6.47186	25.8874
sm_sub(CRS,CRS)	CRS	float	40000	40000	0.000984466	6.58225	26.329
sm_sub(CRS,CRS)	CRS	float	50000	50000	0.00102083	7.93471	31.7389
sm_sub(CRS,CRS)	CRS	float	60000	60000	0.00110879	8.76633	35.0653
sm_sub(CRS,CRS)	CRS	float	70000	70000	0.00125763	9.01697	36.0679
sm_sub(CRS,CRS)	CRS	float	80000	80000	0.00142521	9.09341	36.3736
sm_sub(CRS,CRS)	CRS	float	90000	90000	0.00162984	8.94568	35.7827
sm_sub(CRS,CRS)	CRS	float	100000	100000	0.00173731	9.32478	37.2991
sm_sub(CRS,CRS)	CRS	double	10000	10000	0.000423813	3.82244	30.5795
sm_sub(CRS,CRS)	CRS	double	20000	20000	0.000697775	4.64333	37.1466
sm_sub(CRS,CRS)	CRS	double	30000	30000	0.00096723	5.02466	40.1973
sm_sub(CRS,CRS)	CRS	double	40000	40000	0.00132437	4.8929	39.1432
sm_sub(CRS,CRS)	CRS	double	50000	50000	0.00158551	5.10877	40.8702
sm_sub(CRS,CRS)	CRS	double	60000	60000	0.00182229	5.33395	42.6716
sm_sub(CRS,CRS)	CRS	double	70000	70000	0.0021154	5.36069	42.8855
sm_sub(CRS,CRS)	CRS	double	80000	80000	0.00235408	5.50534	44.0427
sm_sub(CRS,CRS)	CRS	double	90000	90000	0.00259506	5.61837	44.947
sm_sub(CRS,CRS)	CRS	double	100000	100000	0.00290569	5.57528	44.6022
