func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(Dense,Dense)	Dense	float	1000	1000	0.000180559	5.53836	44.3069
sm_sub(Dense,Dense)	Dense	float	2000	2000	0.000539556	7.4135	59.308
sm_sub(Dense,Dense)	Dense	float	3000	3000	0.00113945	7.89856	63.1884
sm_sub(Dense,Dense)	Dense	float	4000	4000	0.00191681	8.34719	66.7775
sm_sub(Dense,Dense)	Dense	float	5000	5000	0.00245144	10.1981	81.5847
sm_sub(Dense,Dense)	Dense	float	6000	6000	0.00351214	10.2502	82.0012
sm_sub(Dense,Dense)	Dense	float	7000	7000	0.0053007	9.24407	73.9525
sm_sub(Dense,Dense)	Dense	float	8000	8000	0.0062847	10.1835	81.4677
sm_sub(Dense,Dense)	Dense	float	9000	9000	0.00826661	9.79846	78.3877
sm_sub(Dense,Dense)	Dense	float	10000	10000	0.00955079	10.4703	83.7627
sm_sub(Dense,Dense)	Dense	double	1000	1000	0.000220778	4.52944	72.471
sm_sub(Dense,Dense)	Dense	double	2000	2000	0.000709242	5.63982	90.2371
sm_sub(Dense,Dense)	Dense	double	3000	3000	0.00152066	5.91849	94.6958
sm_sub(Dense,Dense)	Dense	double	4000	4000	0.00275275	5.81238	92.998
sm_sub(Dense,Dense)	Dense	double	5000	5000	0.00427126	5.85307	93.6491
sm_sub(Dense,Dense)	Dense	double	6000	6000	0.00603621	5.96401	95.4242
sm_sub(Dense,Dense)	Dense	double	7000	7000	0.00821566	5.96422	95.4275
sm_sub(Dense,Dense)	Dense	double	8000	8000	0.0106156	6.02886	96.4618
sm_sub(Dense,Dense)	Dense	double	9000	9000	0.0133834	6.05226	96.8362
sm_sub(Dense,Dense)	Dense	double	10000	10000	0.0164762	6.06935	97.1096
