func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(Dense)	Dense	float	1000	1000	0.00018082	5.53036
m_ceil(Dense)	Dense	float	2000	2000	0.000542918	7.36759
m_ceil(Dense)	Dense	float	3000	3000	0.00114434	7.86483
m_ceil(Dense)	Dense	float	4000	4000	0.00206641	7.7429
m_ceil(Dense)	Dense	float	5000	5000	0.00279917	8.93122
m_ceil(Dense)	Dense	float	6000	6000	0.0034955	10.299
m_ceil(Dense)	Dense	float	7000	7000	0.0047155	10.3913
m_ceil(Dense)	Dense	float	8000	8000	0.00625511	10.2316
m_ceil(Dense)	Dense	float	9000	9000	0.00777387	10.4195
m_ceil(Dense)	Dense	float	10000	10000	0.00956267	10.4573
m_ceil(Dense)	Dense	double	1000	1000	0.000277881	3.59866
m_ceil(Dense)	Dense	double	2000	2000	0.000811294	4.9304
m_ceil(Dense)	Dense	double	3000	3000	0.00152166	5.91459
m_ceil(Dense)	Dense	double	4000	4000	0.002657	6.02183
m_ceil(Dense)	Dense	double	5000	5000	0.0042177	5.9274
m_ceil(Dense)	Dense	double	6000	6000	0.0060258	5.97431
m_ceil(Dense)	Dense	double	7000	7000	0.00817477	5.99406
m_ceil(Dense)	Dense	double	8000	8000	0.0106402	6.01493
m_ceil(Dense)	Dense	double	9000	9000	0.0133843	6.05189
m_ceil(Dense)	Dense	double	10000	10000	0.0164513	6.07854
