func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_pow	vector	float	1000	6.10417e-06	0.163823	1.96587
vv_pow	vector	float	10000	1.06555e-05	0.938482	11.2618
vv_pow	vector	float	100000	6.42124e-05	1.55733	18.688
vv_pow	vector	float	1000000	0.000570848	1.75178	21.0214
vv_pow	vector	float	10000000	0.00579971	1.72423	20.6907
vv_pow	vector	float	100000000	0.0580831	1.72167	20.66
vv_pow	vector	double	1000	1.8834e-05	0.0530956	1.27429
vv_pow	vector	double	10000	1.59355e-05	0.62753	15.0607
vv_pow	vector	double	100000	0.00010686	0.935804	22.4593
vv_pow	vector	double	1000000	0.0010758	0.929545	22.3091
vv_pow	vector	double	10000000	0.0103773	0.96364	23.1274
vv_pow	vector	double	100000000	0.104229	0.959429	23.0263
