func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(Dense)	Dense	float	1000	1000	4.60489e-05	21.716
m_ceil(Dense)	Dense	float	2000	2000	0.00124389	3.21572
m_ceil(Dense)	Dense	float	3000	3000	0.00306354	2.93777
m_ceil(Dense)	Dense	float	4000	4000	0.00540158	2.9621
m_ceil(Dense)	Dense	float	5000	5000	0.00840119	2.97577
m_ceil(Dense)	Dense	float	6000	6000	0.0120711	2.98233
m_ceil(Dense)	Dense	float	7000	7000	0.0164423	2.98012
m_ceil(Dense)	Dense	float	8000	8000	0.0214788	2.97968
m_ceil(Dense)	Dense	float	9000	9000	0.0271608	2.98224
m_ceil(Dense)	Dense	float	10000	10000	0.0335342	2.98203
m_ceil(Dense)	Dense	double	1000	1000	0.000365197	2.73825
m_ceil(Dense)	Dense	double	2000	2000	0.00272617	1.46726
m_ceil(Dense)	Dense	double	3000	3000	0.00605971	1.48522
m_ceil(Dense)	Dense	double	4000	4000	0.0107788	1.48439
m_ceil(Dense)	Dense	double	5000	5000	0.0167444	1.49303
m_ceil(Dense)	Dense	double	6000	6000	0.0241041	1.49352
m_ceil(Dense)	Dense	double	7000	7000	0.0328148	1.49323
m_ceil(Dense)	Dense	double	8000	8000	0.0428374	1.49402
m_ceil(Dense)	Dense	double	9000	9000	0.0542469	1.49317
m_ceil(Dense)	Dense	double	10000	10000	0.0669341	1.49401
