func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.000987926	0.8199
m_sinh(CRS)	CRS	float	20000	20000	0.00177982	0.910207
m_sinh(CRS)	CRS	float	30000	30000	0.0028654	0.848048
m_sinh(CRS)	CRS	float	40000	40000	0.00383964	0.84383
m_sinh(CRS)	CRS	float	50000	50000	0.00480003	0.843744
m_sinh(CRS)	CRS	float	60000	60000	0.00565332	0.859672
m_sinh(CRS)	CRS	float	70000	70000	0.00652522	0.868936
m_sinh(CRS)	CRS	float	80000	80000	0.00745713	0.868968
m_sinh(CRS)	CRS	float	90000	90000	0.00834228	0.873862
m_sinh(CRS)	CRS	float	100000	100000	0.00937941	0.863594
m_sinh(CRS)	CRS	double	10000	10000	0.00110836	0.730811
m_sinh(CRS)	CRS	double	20000	20000	0.00271	0.597786
m_sinh(CRS)	CRS	double	30000	30000	0.00402148	0.604256
m_sinh(CRS)	CRS	double	40000	40000	0.0053067	0.610549
m_sinh(CRS)	CRS	double	50000	50000	0.00664257	0.609703
m_sinh(CRS)	CRS	double	60000	60000	0.00790424	0.61486
m_sinh(CRS)	CRS	double	70000	70000	0.00921657	0.615196
m_sinh(CRS)	CRS	double	80000	80000	0.0105288	0.615453
m_sinh(CRS)	CRS	double	90000	90000	0.0118379	0.61582
m_sinh(CRS)	CRS	double	100000	100000	0.0131268	0.617058
