func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(CRS)	CRS	float	10000	10000	0.000428899	1.88855
m_sin(CRS)	CRS	float	20000	20000	0.000841805	1.92444
m_sin(CRS)	CRS	float	30000	30000	0.00179401	1.3545
m_sin(CRS)	CRS	float	40000	40000	0.00240265	1.34851
m_sin(CRS)	CRS	float	50000	50000	0.00298076	1.35872
m_sin(CRS)	CRS	float	60000	60000	0.00343535	1.4147
m_sin(CRS)	CRS	float	70000	70000	0.00401045	1.41381
m_sin(CRS)	CRS	float	80000	80000	0.00457787	1.41551
m_sin(CRS)	CRS	float	90000	90000	0.0051418	1.41779
m_sin(CRS)	CRS	float	100000	100000	0.00571439	1.41747
m_sin(CRS)	CRS	double	10000	10000	0.00114149	0.709598
m_sin(CRS)	CRS	double	20000	20000	0.0022558	0.718149
m_sin(CRS)	CRS	double	30000	30000	0.00337195	0.720651
m_sin(CRS)	CRS	double	40000	40000	0.00447851	0.723456
m_sin(CRS)	CRS	double	50000	50000	0.00560023	0.723185
m_sin(CRS)	CRS	double	60000	60000	0.00667621	0.727958
m_sin(CRS)	CRS	double	70000	70000	0.00783819	0.723381
m_sin(CRS)	CRS	double	80000	80000	0.00892377	0.726151
m_sin(CRS)	CRS	double	90000	90000	0.0100321	0.726667
m_sin(CRS)	CRS	double	100000	100000	0.0111518	0.726338
