func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(Dense)	Dense	float	1000	1000	0.000219383	4.55823
m_atanh(Dense)	Dense	float	2000	2000	0.000695754	5.74915
m_atanh(Dense)	Dense	float	3000	3000	0.00148884	6.04499
m_atanh(Dense)	Dense	float	4000	4000	0.00253262	6.31756
m_atanh(Dense)	Dense	float	5000	5000	0.00348008	7.18373
m_atanh(Dense)	Dense	float	6000	6000	0.0045639	7.888
m_atanh(Dense)	Dense	float	7000	7000	0.00590302	8.30083
m_atanh(Dense)	Dense	float	8000	8000	0.00769721	8.3147
m_atanh(Dense)	Dense	float	9000	9000	0.00970092	8.34972
m_atanh(Dense)	Dense	float	10000	10000	0.011913	8.39421
m_atanh(Dense)	Dense	double	1000	1000	0.00125564	0.796407
m_atanh(Dense)	Dense	double	2000	2000	0.00473324	0.845087
m_atanh(Dense)	Dense	double	3000	3000	0.0107642	0.836106
m_atanh(Dense)	Dense	double	4000	4000	0.0191939	0.8336
m_atanh(Dense)	Dense	double	5000	5000	0.029962	0.834389
m_atanh(Dense)	Dense	double	6000	6000	0.0431606	0.834095
m_atanh(Dense)	Dense	double	7000	7000	0.058805	0.833263
m_atanh(Dense)	Dense	double	8000	8000	0.0770672	0.830444
m_atanh(Dense)	Dense	double	9000	9000	0.0975422	0.83041
m_atanh(Dense)	Dense	double	10000	10000	0.120692	0.828556
