func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sign	vector	float	1000	5.17328e-05	0.0193301	0.154641
sign	vector	float	10000	6.71688e-05	0.148879	1.19103
sign	vector	float	100000	7.80605e-05	1.28106	10.2485
sign	vector	float	1000000	0.000190112	5.26006	42.0805
sign	vector	float	10000000	0.00135205	7.39619	59.1695
sign	vector	float	100000000	0.010466	9.55474	76.438
sign	vector	double	1000	4.0476e-05	0.024706	0.395296
sign	vector	double	10000	5.75014e-05	0.173909	2.78254
sign	vector	double	100000	6.50605e-05	1.53703	24.5925
sign	vector	double	1000000	0.00027292	3.66408	58.6253
sign	vector	double	10000000	0.00170285	5.87249	93.9599
sign	vector	double	100000000	0.0164479	6.07979	97.2767
