func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	0.000146153	6.84215	82.1058
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.00213886	1.87016	22.4419
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.00476241	1.8898	22.6776
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.00841753	1.9008	22.8096
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.0132644	1.88474	22.6169
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.0190681	1.88797	22.6557
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.025702	1.90646	22.8776
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.0338084	1.89302	22.7162
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.0430355	1.88217	22.586
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.0540109	1.85148	22.2177
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	0.00107902	0.926771	22.2425
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.00425906	0.939174	22.5402
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.00956592	0.94084	22.5802
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.0169667	0.943022	22.6325
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.0263442	0.948976	22.7754
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.0382235	0.94183	22.6039
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.0530318	0.923973	22.1754
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.0686978	0.931616	22.3588
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.0862794	0.938811	22.5315
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.10588	0.944466	22.6672
