func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000271045	2.98843	35.8612
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.00048096	3.36826	40.4191
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.000690477	3.5193	42.2316
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00085167	3.80429	45.6515
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00115926	3.4936	41.9232
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00124495	3.90378	46.8453
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.0015392	3.68374	44.2048
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00176058	3.68061	44.1674
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00196153	3.71649	44.5979
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00216018	3.74968	44.9962
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.000454396	1.78259	42.7821
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.000846884	1.9129	45.9095
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00124003	1.95963	47.0312
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00166056	1.95114	46.8274
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00215016	1.88358	45.2059
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.00253826	1.9147	45.9528
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.002964	1.91295	45.9109
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.00333876	1.94084	46.5802
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.00372161	1.95883	47.0119
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.00411781	1.96707	47.2096
