func	kind	prec	M	N	time[sec]
transpose(Dense)	Dense	float	1000	1000	0.00178703
transpose(Dense)	Dense	float	2000	2000	0.00695209
transpose(Dense)	Dense	float	3000	3000	0.0181965
transpose(Dense)	Dense	float	4000	4000	0.0265356
transpose(Dense)	Dense	float	5000	5000	0.0446034
transpose(Dense)	Dense	float	6000	6000	0.0580994
transpose(Dense)	Dense	float	7000	7000	0.0865933
transpose(Dense)	Dense	float	8000	8000	0.161439
transpose(Dense)	Dense	float	9000	9000	0.147702
transpose(Dense)	Dense	float	10000	10000	0.188916
transpose(Dense)	Dense	double	1000	1000	0.00303584
transpose(Dense)	Dense	double	2000	2000	0.0126306
transpose(Dense)	Dense	double	3000	3000	0.0261342
transpose(Dense)	Dense	double	4000	4000	0.0570329
transpose(Dense)	Dense	double	5000	5000	0.0727722
transpose(Dense)	Dense	double	6000	6000	0.12445
transpose(Dense)	Dense	double	7000	7000	0.147748
transpose(Dense)	Dense	double	8000	8000	0.310714
transpose(Dense)	Dense	double	9000	9000	0.33502
transpose(Dense)	Dense	double	10000	10000	0.460565
