func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	6.61609e-05	15.1147	120.917
mscal(Dense)	Dense	float	2000	2000	0.00124409	3.2152	25.7216
mscal(Dense)	Dense	float	3000	3000	0.003057	2.94406	23.5525
mscal(Dense)	Dense	float	4000	4000	0.00543918	2.94162	23.5329
mscal(Dense)	Dense	float	5000	5000	0.00844674	2.95972	23.6778
mscal(Dense)	Dense	float	6000	6000	0.0121529	2.96225	23.698
mscal(Dense)	Dense	float	7000	7000	0.0165369	2.96307	23.7045
mscal(Dense)	Dense	float	8000	8000	0.0215906	2.96426	23.714
mscal(Dense)	Dense	float	9000	9000	0.027298	2.96725	23.738
mscal(Dense)	Dense	float	10000	10000	0.0337265	2.96503	23.7202
mscal(Dense)	Dense	double	1000	1000	3.74095e-05	26.7312	427.699
mscal(Dense)	Dense	double	2000	2000	0.00270119	1.48083	23.6932
mscal(Dense)	Dense	double	3000	3000	0.00605955	1.48526	23.7641
mscal(Dense)	Dense	double	4000	4000	0.0107916	1.48263	23.7221
mscal(Dense)	Dense	double	5000	5000	0.0167556	1.49204	23.8726
mscal(Dense)	Dense	double	6000	6000	0.024125	1.49223	23.8756
mscal(Dense)	Dense	double	7000	7000	0.0328619	1.49109	23.8574
mscal(Dense)	Dense	double	8000	8000	0.0428701	1.49288	23.8861
mscal(Dense)	Dense	double	9000	9000	0.054348	1.49039	23.8463
mscal(Dense)	Dense	double	10000	10000	0.0669881	1.4928	23.8848
