func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.000320217	2.52954
m_atanh(CRS)	CRS	float	20000	20000	0.000577407	2.80565
m_atanh(CRS)	CRS	float	30000	30000	0.000837339	2.90205
m_atanh(CRS)	CRS	float	40000	40000	0.00109502	2.95886
m_atanh(CRS)	CRS	float	50000	50000	0.00135354	2.99215
m_atanh(CRS)	CRS	float	60000	60000	0.00146495	3.31751
m_atanh(CRS)	CRS	float	70000	70000	0.00145997	3.88365
m_atanh(CRS)	CRS	float	80000	80000	0.0015783	4.10568
m_atanh(CRS)	CRS	float	90000	90000	0.00177291	4.11188
m_atanh(CRS)	CRS	float	100000	100000	0.00196433	4.12355
m_atanh(CRS)	CRS	double	10000	10000	0.00108926	0.743627
m_atanh(CRS)	CRS	double	20000	20000	0.00212052	0.763965
m_atanh(CRS)	CRS	double	30000	30000	0.00315047	0.771313
m_atanh(CRS)	CRS	double	40000	40000	0.00418042	0.775043
m_atanh(CRS)	CRS	double	50000	50000	0.00523103	0.774226
m_atanh(CRS)	CRS	double	60000	60000	0.0062998	0.771453
m_atanh(CRS)	CRS	double	70000	70000	0.00734963	0.771467
m_atanh(CRS)	CRS	double	80000	80000	0.00839003	0.772345
m_atanh(CRS)	CRS	double	90000	90000	0.00945262	0.771215
m_atanh(CRS)	CRS	double	100000	100000	0.0104813	0.772806
