func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_floor(CRS)	CRS	float	10000	10000	0.00011773	6.88017
m_floor(CRS)	CRS	float	20000	20000	0.000514653	3.14775
m_floor(CRS)	CRS	float	30000	30000	0.00172133	1.4117
m_floor(CRS)	CRS	float	40000	40000	0.00233718	1.38628
m_floor(CRS)	CRS	float	50000	50000	0.00289124	1.40078
m_floor(CRS)	CRS	float	60000	60000	0.00333273	1.45826
m_floor(CRS)	CRS	float	70000	70000	0.00387755	1.46226
m_floor(CRS)	CRS	float	80000	80000	0.00442635	1.46396
m_floor(CRS)	CRS	float	90000	90000	0.00495672	1.47073
m_floor(CRS)	CRS	float	100000	100000	0.00553	1.46474
m_floor(CRS)	CRS	double	10000	10000	0.000453083	1.78775
m_floor(CRS)	CRS	double	20000	20000	0.00218571	0.741177
m_floor(CRS)	CRS	double	30000	30000	0.00330889	0.734384
m_floor(CRS)	CRS	double	40000	40000	0.00437966	0.739783
m_floor(CRS)	CRS	double	50000	50000	0.00547234	0.740085
m_floor(CRS)	CRS	double	60000	60000	0.00657931	0.73868
m_floor(CRS)	CRS	double	70000	70000	0.00768384	0.737912
m_floor(CRS)	CRS	double	80000	80000	0.00875838	0.739863
m_floor(CRS)	CRS	double	90000	90000	0.00983072	0.741553
m_floor(CRS)	CRS	double	100000	100000	0.0109162	0.742014
