func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.000110385	18.1185
matvec(Dense)	Dense	float	2000	2000	0.000394638	20.2718
matvec(Dense)	Dense	float	3000	3000	0.00116024	15.514
matvec(Dense)	Dense	float	4000	4000	0.00186232	17.1829
matvec(Dense)	Dense	float	5000	5000	0.00387504	12.9031
matvec(Dense)	Dense	float	6000	6000	0.00500882	14.3746
matvec(Dense)	Dense	float	7000	7000	0.00723992	13.5361
matvec(Dense)	Dense	float	8000	8000	0.00800915	15.9817
matvec(Dense)	Dense	float	9000	9000	0.012119	13.3674
matvec(Dense)	Dense	float	10000	10000	0.0143909	13.8977
matvec(Dense)	Dense	double	1000	1000	0.000213082	9.38605
matvec(Dense)	Dense	double	2000	2000	0.000968808	8.25757
matvec(Dense)	Dense	double	3000	3000	0.00221272	8.1348
matvec(Dense)	Dense	double	4000	4000	0.00401976	7.96068
matvec(Dense)	Dense	double	5000	5000	0.00643242	7.77312
matvec(Dense)	Dense	double	6000	6000	0.0095384	7.54844
matvec(Dense)	Dense	double	7000	7000	0.0129636	7.5596
matvec(Dense)	Dense	double	8000	8000	0.0166935	7.66767
matvec(Dense)	Dense	double	9000	9000	0.0212347	7.62902
matvec(Dense)	Dense	double	10000	10000	0.0262322	7.62423
