func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	vector	float	1000	0.000252313	0.00396332	0.0158533
asum	vector	float	10000	0.000388098	0.0257667	0.103067
asum	vector	float	100000	0.000387343	0.258169	1.03268
asum	vector	float	1000000	0.000669044	1.49467	5.97868
asum	vector	float	10000000	0.00104848	9.53758	38.1503
asum	vector	float	100000000	0.00469602	21.2946	85.1786
asum	vector	double	1000	0.000383791	0.00260558	0.0208447
asum	vector	double	10000	0.000383953	0.0260448	0.208359
asum	vector	double	100000	0.000386019	0.259055	2.07244
asum	vector	double	1000000	0.000695609	1.43759	11.5007
asum	vector	double	10000000	0.00140689	7.10786	56.8629
asum	vector	double	100000000	0.00824299	12.1315	97.0522
