func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_minus	float	1000	1.03444e-05	0.0966707	0.773365
v_minus	float	10000	1.93413e-05	0.517028	4.13623
v_minus	float	100000	0.000146323	0.68342	5.46736
v_minus	float	1000000	0.00112244	0.890913	7.1273
v_minus	float	10000000	0.0285358	0.350437	2.8035
v_minus	float	100000000	0.266207	0.375647	3.00518
v_minus	double	1000	1.15519e-05	0.0865658	1.38505
v_minus	double	10000	3.00251e-05	0.333055	5.32887
v_minus	double	100000	0.000200118	0.499706	7.99529
v_minus	double	1000000	0.00229636	0.435472	6.96756
v_minus	double	10000000	0.058692	0.170381	2.72609
v_minus	double	100000000	0.540218	0.18511	2.96177
